Time,Temperature(C),RH,UV Index,Pressure(mbar),Precipitation,Image URL,,,,,
"April 7, 2016 at 10:19PM",4.78,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:24PM",4.7,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:29PM",4.65,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:34PM",4.69,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:40PM",4.66,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:45PM",4.57,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:50PM",4.49,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 10:55PM",4.4,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:00PM",4.35,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:05PM",4.27,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:10PM",4.26,29,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:15PM",4.21,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:20PM",4.1,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:25PM",4.01,28,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:30PM",3.77,29,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:35PM",3.72,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:40PM",3.82,29,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:45PM",3.83,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:50PM",3.71,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 7, 2016 at 11:55PM",3.67,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:00AM",3.68,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:20AM",3.34,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:25AM",3.24,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:30AM",3.25,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:35AM",3.26,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:40AM",3.32,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:45AM",3.33,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:50AM",3.17,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 12:55AM",3.06,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:00AM",2.92,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:06AM",2.86,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:11AM",2.8,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:16AM",2.73,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:21AM",2.68,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:26AM",2.65,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:31AM",2.58,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:36AM",2.54,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:41AM",2.41,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:46AM",2.36,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:51AM",2.47,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 01:56AM",2.48,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:01AM",2.64,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:06AM",2.69,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:11AM",2.64,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:16AM",2.51,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:21AM",2.42,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:26AM",2.35,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:31AM",2.3,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:36AM",2.29,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:41AM",2.17,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:46AM",2.14,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:51AM",2.12,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 02:56AM",2.13,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:01AM",2.17,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:06AM",2.19,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:11AM",2.12,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:16AM",2.12,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:21AM",2.12,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:27AM",2.12,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:32AM",2.12,33,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:37AM",2.07,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:42AM",2.01,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:47AM",2.07,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:52AM",2.05,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 03:57AM",2.02,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:02AM",2.01,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:07AM",1.99,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:12AM",1.95,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:17AM",1.92,35,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:22AM",1.89,35,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:27AM",1.85,36,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:32AM",1.76,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:37AM",1.67,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:42AM",1.63,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:47AM",1.68,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:52AM",1.74,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 04:57AM",1.79,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:02AM",1.77,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:07AM",1.76,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:12AM",1.72,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:17AM",1.69,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:22AM",1.62,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:27AM",1.58,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 8, 2016 at 05:37AM",1.47,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJWknp4=.jpg,,,,,
"April 8, 2016 at 05:44AM",1.41,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJWomZ4=.jpg,,,,,
"April 8, 2016 at 05:46AM",1.41,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJWpn5o=.jpg,,,,,
"April 8, 2016 at 05:49AM",1.37,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJWrnJk=.jpg,,,,,
"April 8, 2016 at 06:05AM",1.4,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJWtmZk=.jpg,,,,,
"April 8, 2016 at 06:02AM",1.46,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJamnZU=.jpg,,,,,
"April 8, 2016 at 06:02AM",1.61,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJapm5o=.jpg,,,,,
"April 8, 2016 at 06:05AM",1.59,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJaqoZ4=.jpg,,,,,
"April 8, 2016 at 06:08AM",1.63,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJasnp0=.jpg,,,,,
"April 8, 2016 at 06:21AM",1.89,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJennpg=.jpg,,,,,
"April 8, 2016 at 06:20AM",1.93,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJeqnJ0=.jpg,,,,,
"April 8, 2016 at 06:23AM",1.94,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJesmZc=.jpg,,,,,
"April 8, 2016 at 06:26AM",2.01,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJetoJY=.jpg,,,,,
"April 8, 2016 at 06:33AM",2.22,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJinoZ4=.jpg,,,,,
"April 8, 2016 at 06:46AM",2.31,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJisnpo=.jpg,,,,,
"April 8, 2016 at 06:46AM",2.36,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJmlnZU=.jpg,,,,,
"April 8, 2016 at 06:50AM",2.47,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJmompo=.jpg,,,,,
"April 8, 2016 at 06:55AM",2.58,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJmrmJs=.jpg,,,,,
"April 8, 2016 at 07:01AM",2.57,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnJmtoJs=.jpg,,,,,
"April 8, 2016 at 07:40AM",3.15,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZKonJk=.jpg,,,,,
"April 8, 2016 at 07:50AM",3.27,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZKrmZ4=.jpg,,,,,
"April 8, 2016 at 07:50AM",3.34,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZOkmpc=.jpg,,,,,
"April 8, 2016 at 07:55AM",3.39,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZOmoZw=.jpg,,,,,
"April 8, 2016 at 08:05AM",3.45,36,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZOpn50=.jpg,,,,,
"April 8, 2016 at 08:05AM",3.37,36,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZOtmpw=.jpg,,,,,
"April 8, 2016 at 08:10AM",3.22,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZSloJ0=.jpg,,,,,
"April 8, 2016 at 08:20AM",3.08,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZSon5U=.jpg,,,,,
"April 8, 2016 at 08:20AM",2.98,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZSroZY=.jpg,,,,,
"April 8, 2016 at 08:24AM",3.26,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZWknpk=.jpg,,,,,
"April 8, 2016 at 08:30AM",3.46,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZWnnJs=.jpg,,,,,
"April 8, 2016 at 08:35AM",3.87,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZWqmpw=.jpg,,,,,
"April 8, 2016 at 08:40AM",3.8,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZWtn5U=.jpg,,,,,
"April 8, 2016 at 08:45AM",4.43,36,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZamnZc=.jpg,,,,,
"April 8, 2016 at 09:04AM",4.86,36,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZapm5g=.jpg,,,,,
"April 8, 2016 at 09:00AM",5.1,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZasn54=.jpg,,,,,
"April 8, 2016 at 08:59AM",5.2,34,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZeln5s=.jpg,,,,,
"April 8, 2016 at 09:04AM",5.58,35,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZeom50=.jpg,,,,,
"April 8, 2016 at 09:09AM",6.18,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZermpY=.jpg,,,,,
"April 8, 2016 at 09:19AM",5.96,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZikmJg=.jpg,,,,,
"April 8, 2016 at 09:19AM",6.03,31,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnZinnpY=.jpg,,,,,
"April 8, 2016 at 10:13AM",6.08,30,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpGnmZs=.jpg,,,,,
"April 8, 2016 at 10:13AM",5.92,30,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpGpoJY=.jpg,,,,,
"April 8, 2016 at 10:23AM",6.57,29,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpGsnZs=.jpg,,,,,
"April 8, 2016 at 10:23AM",6.21,27,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpKlnpw=.jpg,,,,,
"April 8, 2016 at 10:27AM",7.07,27,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpKonJY=.jpg,,,,,
"April 8, 2016 at 10:33AM",7.6,27,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpKrmps=.jpg,,,,,
"April 8, 2016 at 10:38AM",7.37,27,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpOkmJs=.jpg,,,,,
"April 8, 2016 at 10:43AM",7.46,27,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpOmoJ4=.jpg,,,,,
"April 8, 2016 at 11:12AM",8.15,25,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpSpmpg=.jpg,,,,,
"April 8, 2016 at 11:07AM",8.04,25,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpSsmZY=.jpg,,,,,
"April 8, 2016 at 11:11AM",8.41,24,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpWkoZc=.jpg,,,,,
"April 8, 2016 at 11:16AM",8.97,24,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpWnnpk=.jpg,,,,,
"April 8, 2016 at 11:21AM",8.72,24,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpWqnJo=.jpg,,,,,
"April 8, 2016 at 11:26AM",8.53,23,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpWtmpw=.jpg,,,,,
"April 8, 2016 at 11:31AM",8.53,23,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpamn5c=.jpg,,,,,
"April 8, 2016 at 11:36AM",8.2,24,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpapnZg=.jpg,,,,,
"April 8, 2016 at 11:51AM",9.04,23,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpeonpk=.jpg,,,,,
"April 8, 2016 at 11:56AM",9.26,22,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpernJY=.jpg,,,,,
"April 8, 2016 at 12:06PM",9.13,21,5,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpinmJo=.jpg,,,,,
"April 8, 2016 at 12:11PM",9.67,21,5,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpipoJ0=.jpg,,,,,
"April 8, 2016 at 12:21PM",9.87,21,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpmmmpw=.jpg,,,,,
"April 8, 2016 at 12:26PM",10.05,21,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpmpmJ0=.jpg,,,,,
"April 8, 2016 at 12:36PM",9.95,21,7,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpmsnZY=.jpg,,,,,
"April 8, 2016 at 12:36PM",9.99,21,7,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpqlnZw=.jpg,,,,,
"April 8, 2016 at 12:41PM",9.58,21,7,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpqomps=.jpg,,,,,
"April 8, 2016 at 12:51PM",10.07,22,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWnnpqtoJ0=.jpg,,,,,
"April 8, 2016 at 01:15PM",10.62,19,9,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZGqm54=.jpg,,,,,
"April 8, 2016 at 01:15PM",10.73,17,8,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZKooJo=.jpg,,,,,
"April 8, 2016 at 01:25PM",11.2,17,10,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZOknJ0=.jpg,,,,,
"April 8, 2016 at 01:44PM",11.03,17,10,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZOnm5U=.jpg,,,,,
"April 8, 2016 at 01:40PM",11.2,15,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZOqoZY=.jpg,,,,,
"April 8, 2016 at 01:39PM",11.39,16,10,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZOtn5w=.jpg,,,,,
"April 8, 2016 at 01:44PM",11.53,16,8,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZSmnZc=.jpg,,,,,
"April 8, 2016 at 01:49PM",11.63,15,9,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZSpm5g=.jpg,,,,,
"April 8, 2016 at 02:04PM",11.38,13,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZWlnZw=.jpg,,,,,
"April 8, 2016 at 02:04PM",11.76,13,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZWonJc=.jpg,,,,,
"April 8, 2016 at 02:09PM",11.43,13,7,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZWrmZs=.jpg,,,,,
"April 8, 2016 at 02:14PM",11.64,13,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZWtoZw=.jpg,,,,,
"April 8, 2016 at 02:24PM",11.18,12,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZapn5w=.jpg,,,,,
"April 8, 2016 at 02:29PM",11.46,13,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZatmpg=.jpg,,,,,
"April 8, 2016 at 02:43PM",11.5,12,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZesmZ0=.jpg,,,,,
"April 8, 2016 at 02:49PM",11.83,12,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZilnZw=.jpg,,,,,
"April 8, 2016 at 03:04PM",11.9,12,6,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZirn5g=.jpg,,,,,
"April 8, 2016 at 03:10PM",11.3,12,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZmomZg=.jpg,,,,,
"April 8, 2016 at 03:15PM",11,11,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZmqn5s=.jpg,,,,,
"April 8, 2016 at 03:39PM",11.76,10,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolZqsnZk=.jpg,,,,,
"April 8, 2016 at 03:39PM",11.47,10,4,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpGlm5o=.jpg,,,,,
"April 8, 2016 at 03:49PM",12.08,9,5,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpGomJo=.jpg,,,,,
"April 8, 2016 at 03:49PM",12.1,9,5,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpGrm5k=.jpg,,,,,
"April 8, 2016 at 03:53PM",12.18,9,5,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpGtoZ4=.jpg,,,,,
"April 8, 2016 at 04:19PM",11.66,10,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpOpm5o=.jpg,,,,,
"April 8, 2016 at 04:24PM",11.7,9,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpOsmZo=.jpg,,,,,
"April 8, 2016 at 04:29PM",11.18,9,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpSkoZw=.jpg,,,,,
"April 8, 2016 at 04:34PM",11.09,10,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpSonJg=.jpg,,,,,
"April 8, 2016 at 04:54PM",10.27,11,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpWqnZc=.jpg,,,,,
"April 8, 2016 at 04:59PM",10.17,11,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWolpWtmps=.jpg,,,,,
"April 8, 2016 at 07:40PM",6.51,18,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
